id,group,gender,relationship_status,reunion_class,reunion_class_levels,n_children,children_range,children_range_levels,with_child,with_child_levels,income,working_range_levels,income_range,income_range_levels,achievement,achievement_min,joy,joy_min,meaningfulness,meaningfulness_work,meaningfulness_min,life_satisfaction,tqi,working_hours,working_range,reading_hours,catching_up_hours,social_media_hours,watching_tv_hours,exercising_hours,sleeping_hours,care_giving_hours,parting_hosting_hours,industry_graduation,industry_current,eating_with_family_hours,eating_with_others_hours,eating_alone_hours,watching_TV_with_family_hours,watching_TV_with_others_hours,watching_TV_alone_hours,hanging_out_alone_hours,hanging_out_with_family_hours,hanging_out_with_others_hours,chores_alone_hours,chores_with_others_hours,chores_with_family_hours,commuting_alone_hours,hobbies_hours,school_learning_hours,job_searching_hours,gaming_hours,napping_hours,therapy_hours,side_projects_hours,volunteering_hours,hobbies_subj_value,school_learning_subj_value,job_searching_subj_value,gaming_subj_value,napping_subj_value,therapy_subj_value,side_projects_subj_value,volunteering_subj_value,jam_type_distribution,achievement_behavioral,achievement_perceived,joy_gap,achievement_gap,meaningfulness_gap,industry_graduation_levels,industry_current_levels,joy_working,joy_reading,joy_catching_up,joy_social_media,joy_watching_tv,joy_exercising,joy_sleeping,joy_care_giving,joy_parting_hosting,joy_eating_with_family,joy_eating_with_others,joy_eating_alone,joy_watching_TV_with_family,joy_watching_TV_with_others,joy_watching_TV_alone,joy_hanging_out_alone,joy_hanging_out_with_family,joy_hanging_out_with_others,joy_chores_alone,joy_chores_with_others,joy_chores_with_family,joy_commuting_alone,joy_volunteering,joy_therapy,joy_gaming,joy_school_learning,joy_side_projects,joy_job_searching,joy_napping,joy_hobbies
306.0,IWF,Men,In a relationship,1st,1.0,2.0,2,3.0,Kids,1.0,1456388.0,1.0,More than 1M,5.0,84.0,43.0,29.0,21.0,67.0,43.0,87.0,4.8,4.8,35.0,0 - 35,10.0,5.0,10.0,1.0,11.0,52.0,1.0,0.0,Other,Consulting,2.9,2.6,1.2,1.1,0.2,1.6,1.3,2.7,0.6,0.4,2.2,0.2,0.8,9.8,21.8,4.0,7.0,0.6,1.1,4.4,4.6,2.45,2.49,1.0,0.9,0.2,1.35,1.1,2.3,Joyful Striver,48.0,38.0,-23.0,-3.0,-16.0,5.0,2.0,26,46,26,91,75,76,97,37,52,95,80,88,100,57,35,18,88,56,55,36,99,73,81,96,16,54,94,21,62,85
307.0,,Men,Married,30th,7.0,2.0,2,3.0,Kids,1.0,3881424.0,3.0,More than 1M,5.0,35.0,87.0,99.0,54.0,60.0,87.0,97.0,,8.3,50.0,45 - 55,8.0,2.0,1.0,3.0,15.0,55.0,4.0,7.0,Other,Other,1.5,2.1,0.3,1.1,1.4,1.4,1.1,2.5,0.5,0.8,2.7,2.9,1.5,5.6,17.9,0.9,7.5,3.3,1.0,3.8,4.2,inf,2.26,0.2,0.95,1.2,1.2,0.95,2.1,Flourisher,76.0,34.0,-10.0,-6.0,15.0,5.0,5.0,42,84,25,27,15,33,74,91,69,34,33,15,24,52,92,25,94,48,88,81,87,93,65,48,13,63,99,36,47,97
308.0,IWF,Women,Single,15th,4.0,0.0,0,1.0,No Kids,2.0,2245167.0,4.0,More than 1M,5.0,73.0,80.0,93.0,85.0,30.0,80.0,24.0,5.4,5.4,72.0,Over 55,9.0,10.0,6.0,6.0,9.0,52.0,16.0,8.0,Finance,Tech,1.0,2.4,1.9,0.2,1.9,1.2,1.1,0.9,1.0,2.2,0.7,0.4,2.9,3.9,20.0,6.2,1.4,4.4,0.8,3.7,1.5,0.8,2.16,1.55,0.15,1.6,0.95,0.9,0.75,Purpose Seeker,59.0,17.0,4.0,-8.0,-18.0,1.0,3.0,57,79,21,75,67,14,60,86,67,11,36,42,20,100,78,14,19,39,61,28,21,70,59,37,48,59,61,67,61,59
309.0,Xilio,Women,In a relationship,5th,2.0,4.0,3+,inf,Kids,1.0,3916402.0,2.0,More than 1M,5.0,57.0,72.0,66.0,57.0,34.0,72.0,19.0,8.0,8.0,36.0,35 - 45,2.0,4.0,9.0,2.0,15.0,55.0,19.0,4.0,Healthcare,Finance,2.4,1.0,0.3,1.1,2.5,2.7,1.6,2.4,1.3,0.5,2.7,2.1,0.5,8.2,8.5,1.1,7.4,5.8,1.8,5.3,3.9,2.0,2.4,0.3,0.9,2.05,2.2,1.3,1.95,Joyful Striver,86.0,37.0,19.0,-8.0,0.0,4.0,1.0,85,27,17,77,78,76,52,95,58,95,46,64,99,10,93,32,42,16,58,50,77,66,54,73,57,88,26,34,87,46
310.0,Xilio,Men,Married,20th,5.0,0.0,0,1.0,No Kids,2.0,719944.0,4.0,500K - 1M,4.0,65.0,24.0,50.0,66.0,50.0,24.0,99.0,3.7,3.7,59.0,Over 55,6.0,10.0,1.0,10.0,11.0,52.0,7.0,4.0,Other,Consulting,0.8,2.4,1.0,1.4,2.4,2.7,2.4,0.1,1.5,1.1,0.9,0.2,2.2,3.4,20.4,3.5,9.3,5.5,1.8,8.1,0.2,0.7,2.14,0.85,1.15,1.95,2.25,2.0,0.1,Flourisher,22.0,inf,-3.0,-24.0,3.0,5.0,2.0,68,94,93,42,37,67,95,85,51,14,100,28,33,66,39,52,55,31,15,35,60,86,98,71,83,16,82,54,20,84
311.0,IWF,Women,Single,40th+,9.0,1.0,1,2.0,Kids,1.0,718105.0,2.0,500K - 1M,4.0,48.0,62.0,12.0,50.0,29.0,62.0,64.0,3.7,3.7,36.0,35 - 45,8.0,6.0,1.0,3.0,14.0,49.0,19.0,9.0,Finance,Tech,1.3,0.2,1.5,2.2,0.8,1.0,1.1,2.9,1.4,0.8,2.9,0.3,1.8,5.0,2.0,5.1,14.5,1.9,0.7,3.6,4.8,1.1,2.22,1.25,1.8,0.7,0.85,0.9,2.4,Joy Seeker,30.0,76.0,2.0,-22.0,-16.0,1.0,3.0,95,51,12,45,71,36,32,11,85,13,48,86,86,62,17,98,68,59,19,37,22,97,68,92,88,72,30,57,11,28
312.0,Xilio,Women,Married,,7.0,,3+,4.0,Kids,1.0,2640910.0,4.0,More than 1M,5.0,32.0,54.0,27.0,inf,93.0,54.0,57.0,6.7,6.7,72.0,Over 55,5.0,0.0,7.0,5.0,4.0,49.0,17.0,8.0,Finance,Healthcare,0.2,2.7,2.6,2.0,2.8,1.8,1.6,1.6,0.8,1.0,0.8,1.5,2.0,1.7,22.4,8.7,13.1,6.6,1.2,5.2,2.6,0.2,2.04,2.2,1.65,2.35,1.55,1.3,1.3,Flourisher,38.0,87.0,14.0,4.0,-9.0,1.0,4.0,31,50,25,91,50,89,65,16,75,45,72,38,13,25,47,66,61,54,32,73,66,46,48,71,25,24,69,59,62,10
313.0,HBS,Men,In a relationship,15th,4.0,2.0,2,3.0,Kids,1.0,inf,4.0,More than 1M,5.0,38.0,55.0,41.0,11.0,28.0,inf,89.0,5.8,5.8,64.0,Over 55,6.0,9.0,3.0,5.0,0.0,inf,12.0,9.0,Healthcare,Healthcare,0.1,1.6,1.5,2.1,0.4,2.8,2.0,0.9,0.1,2.1,2.9,1.4,1.1,1.2,13.7,4.9,14.2,0.9,1.9,6.7,1.5,0.05,2.01,1.25,1.75,0.3,2.3,1.7,0.75,Joyful Striver,51.0,86.0,-21.0,7.0,-24.0,inf,inf,39,47,39,28,78,24,28,35,20,15,88,70,22,60,70,60,15,83,26,77,64,16,30,94,47,98,84,90,77,90
314.0,Xilio,Men,Married,25th,6.0,2.0,2,3.0,Kids,1.0,3110761.0,4.0,More than 1M,5.0,19.0,13.0,19.0,94.0,11.0,13.0,23.0,7.1,,75.0,Over 55,6.0,2.0,4.0,0.0,8.0,55.0,9.0,8.0,Finance,Finance,2.9,2.5,2.1,0.0,2.6,2.9,0.8,1.1,1.8,1.1,0.2,2.9,0.9,9.7,20.4,7.0,0.2,6.1,1.9,2.7,1.8,2.4,2.48,,0.0,2.2,2.4,0.65,0.9,Triumvirate,54.0,85.0,-6.0,10.0,-20.0,1.0,1.0,47,43,32,37,91,44,91,99,99,30,35,79,82,84,90,22,11,81,93,89,91,17,64,97,13,76,29,53,86,49
315.0,HBS,Men,Married,20th,5.0,2.0,2,3.0,Kids,1.0,1444466.0,3.0,More than 1M,5.0,69.0,66.0,64.0,33.0,30.0,66.0,58.0,5.4,5.4,55.0,45 - 55,10.0,,0.0,0.0,1.0,53.0,8.0,0.0,Other,Other,2.5,1.4,3.0,0.7,2.9,1.5,0.8,0.2,1.2,1.7,2.1,2.8,2.1,8.5,11.3,9.9,4.4,6.8,1.0,2.8,0.3,2.1,2.42,2.5,0.55,2.45,1.25,0.7,0.15,Joy Seeker,8.0,27.0,14.0,-8.0,-21.0,5.0,5.0,60,26,14,49,99,85,85,97,27,86,74,88,66,99,74,33,38,100,53,60,37,96,66,94,13,39,62,68,16,64
316.0,Xilio,Women,In a relationship,15th,4.0,1.0,1,2.0,Kids,1.0,475101.0,1.0,250K – 500K,3.0,25.0,39.0,63.0,94.0,49.0,39.0,59.0,3.5,3.5,32.0,0 - 35,4.0,10.0,1.0,9.0,11.0,50.0,18.0,5.0,Finance,Other,2.1,1.9,0.4,2.0,0.5,1.4,2.8,3.0,0.9,0.3,1.6,2.3,0.6,7.3,16.1,1.3,13.2,1.2,0.9,9.3,4.9,1.75,2.35,0.35,1.65,0.45,1.15,2.35,2.45,Purposeful Striver,27.0,57.0,18.0,11.0,2.0,1.0,5.0,63,46,93,93,93,62,64,85,94,98,13,89,46,64,76,20,49,19,50,83,53,87,50,35,36,87,89,42,76,89
317.0,Xilio,Men,inf,25th,6.0,0.0,0,1.0,No Kids,2.0,1135534.0,4.0,More than 1M,5.0,91.0,98.0,56.0,80.0,93.0,98.0,88.0,4.7,4.7,62.0,Over 55,6.0,9.0,5.0,7.0,0.0,49.0,10.0,5.0,Consulting,Consulting,1.2,1.6,0.8,1.5,2.2,0.8,2.2,0.1,2.6,2.4,1.4,1.8,1.3,4.7,13.2,2.7,9.7,5.1,0.6,7.2,0.2,1.0,2.2,0.7,1.2,1.8,0.7,1.8,inf,Striver,27.0,31.0,-25.0,-7.0,15.0,2.0,2.0,17,34,74,85,50,53,69,25,61,35,38,33,57,10,55,61,70,23,24,57,28,77,79,60,95,77,72,87,18,35
318.0,HBS,Men,Single,30th,7.0,0.0,0,1.0,No Kids,2.0,3257802.0,2.0,More than 1M,5.0,89.0,87.0,58.0,23.0,21.0,87.0,39.0,6.7,6.7,37.0,35 - 45,9.0,4.0,3.0,5.0,14.0,50.0,10.0,9.0,Finance,Consulting,0.5,2.2,1.2,0.0,0.1,2.9,1.7,2.0,2.2,1.1,0.7,1.4,0.6,2.6,18.3,3.9,0.1,0.3,1.9,5.8,3.3,0.45,2.09,1.0,0.0,0.1,2.4,1.45,1.65,Joy Seeker,21.0,,4.0,2.0,-21.0,1.0,2.0,36,85,39,24,58,35,68,32,55,64,10,32,80,99,99,26,77,55,53,19,55,30,91,59,95,45,66,37,87,52
319.0,IWF,Men,In a relationship,20th,5.0,3.0,3+,4.0,Kids,1.0,,3.0,More than 1M,5.0,97.0,61.0,31.0,63.0,14.0,61.0,inf,5.1,5.1,49.0,45 - 55,0.0,8.0,5.0,1.0,15.0,48.0,19.0,0.0,Healthcare,Consulting,0.5,0.2,1.3,2.4,1.2,0.4,1.9,1.3,2.6,1.9,2.1,1.1,0.0,2.4,2.0,4.2,16.1,2.8,0.3,6.5,2.2,0.4,2.08,1.05,2.0,1.0,0.35,1.6,1.1,Joy Seeker,30.0,40.0,,14.0,-8.0,4.0,2.0,36,96,30,50,100,56,42,49,53,48,59,19,10,37,81,46,77,84,67,82,12,70,58,45,26,76,38,27,72,68
320.0,Xilio,Men,Married,5th,2.0,1.0,1,2.0,Kids,1.0,1833649.0,4.0,More than 1M,,39.0,53.0,22.0,42.0,45.0,53.0,20.0,5.1,5.1,57.0,Over 55,10.0,4.0,8.0,4.0,2.0,52.0,4.0,1.0,Consulting,Healthcare,0.8,0.2,1.2,2.3,1.5,1.7,0.1,2.8,1.5,2.2,0.6,2.8,2.9,3.3,1.5,4.1,15.5,3.6,1.2,0.3,4.7,0.65,2.13,1.05,1.95,1.3,1.45,0.05,2.35,Flourisher,28.0,12.0,-6.0,-6.0,0.0,2.0,4.0,30,95,93,48,58,43,28,69,31,93,95,63,69,62,52,22,38,15,95,48,92,83,53,35,79,14,10,64,20,60
321.0,IWF,Men,In a relationship,15th,4.0,0.0,0,1.0,No Kids,2.0,1254665.0,4.0,More than 1M,inf,inf,75.0,19.0,95.0,73.0,75.0,76.0,4.5,4.5,63.0,Over 55,9.0,8.0,8.0,5.0,5.0,51.0,1.0,3.0,Healthcare,Consulting,1.6,0.7,2.7,1.6,1.7,0.8,1.9,0.7,0.4,0.6,1.7,1.8,1.3,5.9,6.2,9.1,11.0,4.1,0.6,6.2,1.2,1.35,2.27,2.25,1.35,1.45,0.7,,0.6,Striver,64.0,53.0,-20.0,7.0,-6.0,4.0,2.0,39,94,79,11,85,96,37,82,62,42,20,50,21,67,68,71,71,30,59,28,29,95,44,42,63,34,91,42,46,24
322.0,HBS,Women,In a relationship,10th,3.0,4.0,3+,4.0,Kids,1.0,2324544.0,1.0,More than 1M,5.0,85.0,52.0,40.0,50.0,13.0,52.0,69.0,6.1,6.1,31.0,0 - 35,6.0,4.0,7.0,5.0,7.0,49.0,13.0,1.0,Other,Finance,2.1,0.5,2.1,0.2,2.8,0.8,1.5,1.6,2.1,2.7,0.8,1.7,2.9,7.4,4.0,7.1,1.3,6.6,0.6,5.1,2.7,1.8,2.36,1.8,0.15,2.35,0.7,1.25,1.35,Joy Seeker,69.0,71.0,-4.0,-14.0,15.0,5.0,1.0,37,36,31,72,80,59,61,41,68,23,83,58,30,82,55,100,69,71,61,73,34,89,100,77,17,20,68,24,23,17
323.0,IWF,Men,In a relationship,1st,1.0,2.0,2,3.0,Kids,1.0,4383127.0,4.0,More than 1M,5.0,59.0,70.0,29.0,51.0,32.0,70.0,24.0,7.9,7.9,58.0,Over 55,8.0,7.0,9.0,10.0,5.0,53.0,6.0,8.0,Other,Consulting,2.0,2.6,1.8,2.3,2.0,1.2,1.6,1.4,0.6,1.8,2.9,0.7,0.4,6.9,21.8,6.1,15.3,4.7,0.8,5.5,2.4,1.65,2.33,1.5,1.9,1.7,1.0,1.35,1.2,inf,61.0,10.0,-8.0,-11.0,1.0,5.0,2.0,73,66,91,38,12,93,58,24,39,65,68,26,20,69,81,93,93,28,79,28,84,84,14,82,62,81,73,70,28,23
324.0,HBS,Women,Single,5th,2.0,4.0,3+,4.0,Kids,1.0,528863.0,3.0,500K - 1M,4.0,93.0,93.0,51.0,63.0,96.0,93.0,57.0,4.6,4.6,48.0,45 - 55,2.0,3.0,4.0,3.0,2.0,54.0,6.0,5.0,Healthcare,Finance,0.8,0.7,0.9,1.8,1.4,3.0,1.1,2.1,1.3,1.3,0.1,0.1,1.8,3.5,5.5,3.1,11.7,3.4,2.0,3.6,3.5,0.7,2.14,0.75,1.45,1.2,2.5,0.9,1.75,Triumvirate,48.0,45.0,-18.0,15.0,-14.0,4.0,1.0,78,40,81,83,19,21,46,22,17,90,71,65,53,68,44,17,50,97,77,85,65,95,80,17,14,99,95,20,17,16
325.0,Xilio,inf,In a relationship,5th,2.0,0.0,0,1.0,No Kids,2.0,397654.0,3.0,250K – 500K,3.0,23.0,28.0,81.0,33.0,72.0,28.0,90.0,2.9,2.9,49.0,45 - 55,0.0,2.0,4.0,6.0,3.0,53.0,18.0,1.0,Other,Tech,2.9,2.9,2.5,2.3,2.4,0.2,0.2,0.2,0.2,0.5,0.6,2.8,0.6,9.6,24.4,8.2,15.6,5.7,0.1,0.8,0.3,2.4,2.48,2.05,1.95,2.0,0.15,0.2,0.15,Purposeful Striver,19.0,17.0,13.0,13.0,-19.0,5.0,3.0,70,15,41,75,98,96,35,14,66,30,90,54,67,31,48,65,96,91,72,71,90,38,83,75,78,75,81,45,16,27
326.0,Xilio,Men,In a relationship,10th,3.0,4.0,3+,4.0,Kids,1.0,2706188.0,4.0,More than 1M,5.0,87.0,14.0,32.0,73.0,78.0,14.0,17.0,5.6,5.6,65.0,Over 55,3.0,4.0,5.0,7.0,10.0,53.0,2.0,7.0,Other,Other,2.2,1.0,2.9,2.3,2.9,1.7,0.6,0.6,2.5,2.8,0.7,0.9,2.4,7.6,8.4,9.6,15.0,6.7,1.2,1.9,1.0,1.85,2.37,2.4,1.9,2.4,1.45,0.5,0.5,Flourisher,4.0,26.0,6.0,-24.0,-23.0,5.0,5.0,57,100,42,60,44,13,49,84,82,55,45,39,53,17,60,92,91,71,67,22,70,34,83,32,56,37,80,24,68,21
327.0,Xilio,Women,Single,25th,6.0,1.0,1,2.0,Kids,1.0,3325990.0,2.0,More than 1M,5.0,65.0,47.0,37.0,36.0,91.0,47.0,88.0,7.6,7.6,42.0,35 - 45,7.0,10.0,4.0,0.0,13.0,inf,0.0,6.0,Tech,Other,1.7,0.5,2.5,2.4,0.1,0.2,2.9,0.6,0.4,2.3,1.2,1.3,2.4,6.0,4.6,8.2,16.1,0.2,0.2,9.5,1.1,1.4,2.28,2.05,2.0,0.05,0.2,2.4,0.55,Triumvirate,35.0,85.0,7.0,3.0,-16.0,3.0,5.0,28,49,25,84,89,96,89,83,29,25,65,53,87,58,13,79,98,92,32,34,64,67,60,79,83,69,98,62,72,11
328.0,IWF,Men,In a relationship,30th,7.0,4.0,3+,4.0,Kids,1.0,1522785.0,3.0,More than 1M,5.0,16.0,23.0,79.0,62.0,69.0,23.0,61.0,5.2,5.2,52.0,45 - 55,9.0,1.0,,1.0,11.0,54.0,8.0,2.0,Finance,Finance,1.8,2.4,0.0,1.6,2.9,0.5,1.2,2.2,2.7,0.6,0.7,0.3,0.3,6.5,19.7,0.0,10.4,6.9,0.3,4.1,3.7,1.55,2.31,0.0,1.3,2.45,0.4,1.0,1.85,Purpose Seeker,64.0,62.0,-10.0,15.0,8.0,1.0,1.0,13,21,85,86,11,57,47,61,34,25,99,83,43,51,89,53,74,62,53,98,44,23,66,64,49,19,53,71,16,59
329.0,HBS,Women,Married,5th,2.0,3.0,3+,4.0,Kids,1.0,827079.0,2.0,500K - 1M,4.0,41.0,32.0,54.0,84.0,41.0,32.0,90.0,4.3,4.3,43.0,35 - 45,9.0,5.0,9.0,0.0,14.0,50.0,9.0,9.0,Tech,Consulting,1.3,2.0,1.9,,0.3,1.3,1.4,0.6,2.6,1.0,1.5,2.5,2.7,4.8,16.5,6.4,2.8,0.6,0.9,4.7,0.9,1.05,2.21,1.6,0.35,0.2,1.1,1.15,0.45,Flourisher,49.0,46.0,-14.0,-16.0,-1.0,3.0,2.0,44,62,47,19,33,64,86,86,28,93,30,64,34,36,86,69,73,33,92,51,87,87,67,52,16,59,57,57,64,30
330.0,IWF,Women,In a relationship,10th,3.0,2.0,2,3.0,Kids,1.0,4888380.0,2.0,More than 1M,5.0,inf,13.0,68.0,72.0,65.0,13.0,18.0,9.2,9.2,43.0,35 - 45,3.0,4.0,4.0,7.0,10.0,53.0,13.0,5.0,Other,Tech,0.7,1.5,0.2,2.0,2.4,1.5,0.2,1.7,1.4,2.4,2.6,0.1,0.6,3.2,12.5,0.5,13.4,5.7,1.0,0.5,2.9,0.6,2.12,0.15,1.7,2.05,1.3,0.15,1.45,Triumvirate,17.0,64.0,12.0,-24.0,9.0,5.0,3.0,73,80,23,23,83,10,96,50,14,38,22,28,13,48,93,50,88,65,53,48,68,75,45,30,21,48,84,24,12,16
331.0,Xilio,Men,Married,20th,5.0,1.0,1,2.0,Kids,1.0,4072787.0,4.0,More than 1M,5.0,70.0,20.0,91.0,99.0,17.0,20.0,80.0,7.9,7.9,61.0,Over 55,2.0,10.0,6.0,8.0,3.0,49.0,17.0,3.0,Healthcare,Other,1.1,1.7,0.8,1.9,0.8,0.8,0.1,0.6,2.2,2.1,2.1,2.5,1.8,4.2,13.9,2.6,12.4,2.0,0.5,0.4,1.1,0.9,2.18,0.65,1.55,0.7,0.65,0.1,0.55,Joyful Striver,44.0,2.0,8.0,-15.0,-10.0,4.0,5.0,58,19,45,91,47,98,63,62,84,17,18,38,73,92,60,30,72,71,61,39,48,63,19,31,34,46,24,72,76,100
332.0,Xilio,Men,Single,25th,6.0,4.0,3+,4.0,Kids,1.0,3958083.0,2.0,More than 1M,5.0,58.0,38.0,42.0,46.0,73.0,38.0,63.0,7.3,7.3,41.0,35 - 45,6.0,8.0,1.0,6.0,6.0,50.0,8.0,0.0,Other,Finance,2.3,2.2,0.2,2.2,0.4,0.9,2.2,2.6,1.9,2.3,1.7,0.4,3.0,7.8,18.0,0.6,14.8,0.9,0.6,7.2,4.3,1.9,2.38,0.15,1.85,0.35,0.8,1.8,2.15,Purposeful Striver,30.0,54.0,-12.0,-13.0,-24.0,5.0,1.0,26,54,32,60,31,75,31,59,88,97,20,11,99,34,14,95,57,43,76,14,66,86,59,18,37,72,44,96,27,21
333.0,HBS,Women,Single,10th,3.0,1.0,1,2.0,Kids,1.0,2729015.0,3.0,More than 1M,5.0,73.0,70.0,79.0,99.0,10.0,70.0,89.0,6.3,6.3,46.0,45 - 55,3.0,5.0,9.0,5.0,5.0,55.0,7.0,1.0,Other,Tech,0.0,0.7,1.8,0.5,1.3,0.3,1.6,2.8,2.4,1.3,0.3,2.7,2.6,1.1,5.7,6.0,3.4,3.1,0.2,5.4,4.7,0.05,2.01,1.5,0.4,1.1,0.2,1.35,2.35,Flourisher,46.0,65.0,10.0,-16.0,-2.0,5.0,3.0,53,26,75,82,35,39,25,24,81,12,84,45,25,47,64,51,29,31,37,90,92,76,46,43,52,70,32,52,54,93
334.0,Xilio,Men,In a relationship,5th,2.0,3.0,3+,4.0,Kids,1.0,3444527.0,4.0,More than 1M,5.0,29.0,75.0,94.0,47.0,59.0,75.0,91.0,6.8,6.8,70.0,Over 55,7.0,1.0,0.0,11.0,13.0,53.0,2.0,0.0,Finance,Tech,0.3,3.0,2.1,0.6,1.9,0.9,1.5,1.6,1.3,2.1,2.1,2.2,2.9,2.0,24.9,6.9,3.9,4.5,0.6,5.1,2.6,0.3,2.06,1.7,0.5,1.6,0.75,1.25,1.3,Flourisher,6.0,51.0,7.0,-12.0,-16.0,1.0,3.0,39,35,94,48,52,12,37,16,92,98,79,28,19,94,29,83,46,77,76,27,76,39,29,68,86,94,62,59,45,66
335.0,HBS,Women,In a relationship,5th,2.0,3.0,3+,4.0,Kids,1.0,1316125.0,4.0,More than 1M,5.0,14.0,38.0,45.0,92.0,57.0,38.0,48.0,5.0,5.0,70.0,Over 55,9.0,4.0,6.0,7.0,14.0,50.0,18.0,7.0,Tech,Healthcare,0.1,2.9,0.3,2.7,1.1,2.9,0.7,1.1,2.4,,0.5,0.5,1.0,1.4,24.4,1.1,17.8,2.7,1.9,2.4,1.8,0.1,2.02,,2.25,0.95,2.4,0.6,0.9,Triumvirate,37.0,53.0,-3.0,-8.0,12.0,3.0,4.0,55,94,11,37,64,30,44,49,96,28,10,16,75,33,33,83,73,66,87,30,43,27,22,35,56,47,54,69,25,87
336.0,inf,Men,Single,20th,5.0,3.0,3+,4.0,Kids,1.0,3770047.0,4.0,More than 1M,5.0,60.0,inf,42.0,46.0,46.0,70.0,82.0,7.4,7.4,71.0,Over 55,6.0,6.0,7.0,9.0,10.0,49.0,7.0,6.0,Finance,Tech,0.1,2.0,1.2,2.2,0.2,2.8,2.2,0.7,1.4,0.6,2.4,1.7,0.3,1.4,16.3,3.8,15.0,0.4,1.9,7.4,1.2,0.1,2.02,0.95,1.85,0.15,2.35,1.85,0.6,Triumvirate,24.0,36.0,19.0,-17.0,-4.0,1.0,3.0,15,71,100,12,48,98,69,37,36,75,79,35,44,33,45,38,100,19,27,95,50,63,84,10,58,42,94,68,88,83
337.0,HBS,Women,Married,20th,5.0,0.0,0,1.0,No Kids,2.0,478982.0,3.0,250K – 500K,3.0,79.0,11.0,86.0,91.0,83.0,11.0,25.0,3.1,3.1,53.0,45 - 55,inf,5.0,6.0,9.0,5.0,49.0,6.0,9.0,Other,Healthcare,2.6,0.6,1.4,2.7,1.8,1.0,0.5,0.1,2.8,1.9,0.8,0.9,0.6,8.7,5.0,4.6,18.2,4.2,0.7,1.7,0.2,2.15,2.43,1.15,2.25,1.5,0.85,0.4,0.1,Flourisher,46.0,26.0,-24.0,13.0,0.0,5.0,4.0,46,55,82,93,100,93,54,41,49,88,86,88,92,69,43,89,95,75,36,59,31,30,28,14,95,84,22,24,38,32
338.0,IWF,Men,Married,40th+,9.0,0.0,0,1.0,No Kids,2.0,1202622.0,1.0,More than 1M,5.0,14.0,95.0,56.0,77.0,86.0,95.0,71.0,4.3,4.3,31.0,0 - 35,1.0,10.0,5.0,4.0,14.0,51.0,1.0,7.0,Consulting,Finance,2.1,2.0,1.1,2.3,2.7,1.7,0.6,0.8,1.5,2.9,1.3,0.5,1.5,7.3,17.0,3.7,15.2,6.3,1.1,1.9,1.3,1.75,2.35,0.9,1.9,2.25,1.45,0.45,inf,Purpose Seeker,53.0,29.0,15.0,2.0,17.0,2.0,1.0,33,73,74,79,38,58,55,24,35,95,95,47,15,92,63,74,14,17,60,15,36,62,65,50,63,54,43,38,68,39
339.0,HBS,Women,Married,20th,5.0,0.0,0,,No Kids,2.0,2533771.0,3.0,More than 1M,5.0,23.0,13.0,89.0,24.0,86.0,13.0,50.0,6.2,6.2,48.0,45 - 55,4.0,9.0,10.0,1.0,0.0,48.0,6.0,8.0,Finance,Consulting,1.4,0.2,0.4,1.8,1.1,2.7,1.4,2.0,1.4,0.9,1.1,2.6,2.4,5.3,1.8,1.2,11.9,2.7,1.8,4.6,3.3,1.2,2.24,,1.5,0.95,2.25,1.15,1.65,Purposeful Striver,60.0,21.0,-5.0,-23.0,13.0,1.0,2.0,55,11,84,36,29,95,81,94,36,83,65,12,28,59,43,26,43,47,69,59,30,92,54,72,27,53,47,84,27,67
340.0,IWF,Women,Married,25th,6.0,3.0,3+,4.0,Kids,1.0,3207825.0,4.0,More than 1M,5.0,55.0,74.0,51.0,76.0,93.0,74.0,61.0,6.6,6.6,79.0,Over 55,5.0,9.0,4.0,5.0,12.0,53.0,10.0,3.0,Healthcare,Finance,0.3,0.1,1.3,2.0,0.6,0.0,0.9,1.6,2.4,1.4,2.6,1.2,0.5,1.9,0.8,4.2,inf,1.5,0.0,2.9,2.7,0.25,2.05,1.05,1.65,0.55,0.0,0.7,1.35,Joyful Striver,63.0,11.0,-24.0,inf,1.0,4.0,1.0,62,63,76,11,100,94,64,79,71,91,40,89,68,75,92,39,48,71,83,89,50,25,69,31,36,10,79,91,58,61
341.0,IWF,Women,Single,15th,4.0,2.0,2,3.0,Kids,1.0,1026161.0,4.0,More than 1M,5.0,20.0,41.0,24.0,91.0,29.0,41.0,43.0,3.8,3.8,63.0,Over 55,2.0,5.0,2.0,1.0,8.0,51.0,19.0,1.0,Consulting,Tech,1.5,0.8,2.3,2.7,1.3,2.4,0.7,2.8,2.5,2.0,0.4,1.2,2.0,5.4,6.4,7.5,17.8,3.1,1.6,2.5,4.7,1.25,2.25,1.9,2.2,1.1,2.05,0.6,2.35,Joy Seeker,85.0,40.0,1.0,-20.0,3.0,2.0,3.0,69,74,61,47,50,71,95,74,92,31,95,75,62,23,26,35,76,37,58,75,40,37,77,77,81,62,77,49,55,65
